,Index,R2,RMSE,MSE,RPD,MAE,Explained Var
485,ROBB760104,0.5920089035176488,4.013963320226014,16.111901536119845,1.3761154897597336,3.149927560404796,0.46266565668924875
13,AURR980110,0.5919878971387658,3.9516455939934914,15.615502900528174,1.629710202391546,3.391965544731762,0.6184924594942514
282,LIFS790102,0.5918569254651465,3.446110349294262,11.87567653951302,1.9411531629180077,2.932938798311833,0.7361499097421256
408,QIAN880108,0.5915097164379548,4.392613201757493,19.295050740254215,1.3591451043837288,3.6938438644983056,0.46712074586216634
156,FUKS010107,0.5915011123975278,4.366363472388501,19.065129973008574,1.4332309694362302,3.76499123839123,0.5070254803519919
405,QIAN880105,0.5912180826226989,3.627484662303397,13.15864497524639,1.6133671672660246,2.7952648339904833,0.6511473228543164
438,QIAN880138,0.5904465230004357,3.7725383425562273,14.232045546056888,1.655682482852762,3.1828157591750883,0.6573346230158013
528,VELV850101,0.5902514750133562,3.614388126100347,13.063801526095178,1.5064387038234266,2.9292142424509073,0.5596975472657995
119,EISD840101,0.5900106418835109,4.033875441293263,16.27215107586892,1.3917538179182765,3.4053860446679285,0.47697066131613286
8,AURR980105,0.5898880766133365,3.790025728139172,14.364295019956861,1.5340079629879735,3.246256657797826,0.5766746078942975
562,ZIMJ680102,0.589181645357093,3.510100120444443,12.320802855544091,1.6173239097003609,2.8535003517194544,0.6391907188060237
252,KIMC930101,0.5890340012647476,3.9569326763628982,15.657316205268447,1.4160849264852267,3.3388314663111363,0.5454179830269674
329,NAKH900107,0.5889649344743947,4.091144912702479,16.737466696731374,1.4668768427420582,3.398272041888183,0.5591315754466163
483,ROBB760102,0.5888625387869582,3.8078142939573714,14.499449697266076,1.5362587905026368,3.245055516573525,0.5685756046598622
209,JANJ780101,0.5888474602062835,4.206130904799959,17.691537188313326,1.4205146508987825,3.5072219242943996,0.5158205459132392
279,LEVM780106,0.5888163050400546,3.82936198342305,14.664013200085716,1.63097738849155,3.04431559759981,0.6561294402262066
393,PRAM900101,0.5888114423334203,3.868863978049955,14.968108480652521,1.417774823381759,3.1068174951167387,0.4998073155606635
26,AVBF000103,0.5885477430313153,3.453504070732191,11.926690366563815,1.5296043892574083,2.8412381559321593,0.5724252812736573
410,QIAN880110,0.5885151018932349,3.668739039642738,13.459646140998718,1.3764212008103562,3.052387556866298,0.4660163519460173
235,KARS160108,0.588377633371773,4.020182262961903,16.161865427433487,1.4980650944582632,3.218277071671048,0.5459014053157036
522,TANS770110,0.5883163589325039,4.184192976360772,17.507470863426818,1.2242362211114293,3.4217915566536417,0.33488921567883545
234,KARS160107,0.5879545786736102,4.675908587854388,21.864121121970417,1.2504451326993677,3.919026370283308,0.3531156162625998
45,BLAS910101,0.5878081349315544,3.8092167247493953,14.51013205611051,1.5094295035916756,2.937618249838035,0.5796959521043858
250,KHAG800101,0.5875682587009988,3.71631653982328,13.811008624164074,1.6694802145650571,3.0512011896730082,0.6452239974099935
61,CHAM810101,0.5874465614705295,3.381136362116613,11.432083099227164,1.5950648664661535,2.6734911607884055,0.6049016158930156
56,CEDJ970101,0.5874382574786761,3.661103163325114,13.403676372509157,1.4970500456406426,2.91061527130552,0.5459037068332777
444,RACS820102,0.5870988767030215,3.991294074885489,15.930428392216012,1.3365290882163279,3.368759959552679,0.5280701438396094
498,ROSM880101,0.5870274106637497,3.999491594845421,15.99593301723917,1.3542050962664811,3.142055763006736,0.4553085858501109
537,WERD780101,0.5868222665619396,3.8066763286503207,14.490784671106685,1.5232899281528403,3.2423676401488324,0.5925507252631939
178,GEOR030105,0.5865117288814862,4.648600201781113,21.609483835999402,1.2834855492852668,3.91163655020685,0.4014817531296563
502,ROSM880105,0.5863375194751106,4.51516979358666,20.3867582649174,1.1594193095106797,3.8814259740757002,0.25605241644906795
196,HOPT810101,0.5863180104948374,3.883282444070048,15.079882540422648,1.4250785789258724,3.237963783931548,0.49924642786011975
153,FUKS010104,0.585992420793924,3.8453666924163388,14.786844999144973,1.4661740996796602,3.1689278267503127,0.5263808785849438
466,RICJ880102,0.5859578024563585,3.8425088181579232,14.764874017621398,1.3896147111547714,3.244505992175216,0.5044163238389769
470,RICJ880106,0.5859134216391617,4.331270695807269,18.759905840358783,1.131040303436372,3.665501785189439,0.424573997883562
219,JUNJ780101,0.5855494630218977,4.042154761827903,16.339015118567993,1.3974648217789323,3.2119292843217804,0.5105015480968851
500,ROSM880103,0.5854225789316523,4.379930102744829,19.18378770493033,1.40837890058141,3.5429169263325035,0.48732084758785543
316,NADH010104,0.5854077484033298,4.493154798607303,20.188440044247827,1.4065934415241,3.698274246450358,0.4951691972683929
