,Algorithm,Index,R2,RMSE,MSE,RPD,MAE,Explained Var
1778,DecisionTreeRegressor,CHOP780203,1.0,5.7422137602082115,32.97301886792453,1.0288232325263593,4.367924528301887,0.08758460542971802
1786,DecisionTreeRegressor,CHOP780211,1.0,5.08794357391282,25.887169811320753,1.1112023353852984,4.064150943396226,0.1851876320453114
1785,DecisionTreeRegressor,CHOP780210,1.0,5.5220313462238915,30.492830188679246,1.004858717281792,4.1773584905660375,0.0020733739146135965
1784,DecisionTreeRegressor,CHOP780209,1.0,5.688883565904219,32.363396226415105,1.083445998072232,4.143396226415096,0.15484332993187788
1783,DecisionTreeRegressor,CHOP780208,1.0,5.14889619971812,26.5111320754717,1.2271246188470841,3.8924528301886787,0.33633936217533467
1782,DecisionTreeRegressor,CHOP780207,1.0,4.698434102854687,22.07528301886793,1.0964284040672045,3.3792452830188684,0.20869336942923344
1781,DecisionTreeRegressor,CHOP780206,1.0,6.527330061813104,42.60603773584906,0.9014463470656889,5.475471698113206,-0.25426450114842103
1780,DecisionTreeRegressor,CHOP780205,1.0,6.606728988276143,43.64886792452831,0.8912166521921371,5.48490566037736,-0.25841210925930214
1779,DecisionTreeRegressor,CHOP780204,1.0,5.135870891223878,26.377169811320755,1.1019096104598527,4.081132075471698,0.2881131382891945
1777,DecisionTreeRegressor,CHOP780202,1.0,5.207342421460263,27.116415094339636,1.3151536677209108,3.960377358490566,0.41544281646076386
1767,DecisionTreeRegressor,CHAM830106,1.0,5.735391615324281,32.89471698113207,1.0144126973659817,4.6113207547169806,0.020778450662193748
1776,DecisionTreeRegressor,CHOP780201,1.0,4.58360490904966,21.009433962264144,1.1293147485619195,3.5584905660377353,0.2108425952482904
1775,DecisionTreeRegressor,CHOP780101,1.0,4.4950287005610905,20.205283018867927,1.2191431273895144,3.369811320754718,0.3142851619560133
1774,DecisionTreeRegressor,CHOC760104,1.0,5.598028628749757,31.337924528301887,0.957493235669734,4.281132075471699,-0.1103946932710349
1773,DecisionTreeRegressor,CHOC760103,1.0,4.826987810296885,23.29981132075471,1.1310048011460945,3.537735849056604,0.206288204078105
1772,DecisionTreeRegressor,CHOC760102,1.0,5.477535597914002,30.003396226415106,1.0521112408541702,4.3169811320754725,0.08334593366254417
1771,DecisionTreeRegressor,CHOC760101,1.0,5.317876580060383,28.279811320754714,1.0255028957850503,4.477358490566038,0.037918775285120776
1770,DecisionTreeRegressor,CHOC750101,1.0,5.390382770740343,29.05622641509434,1.0369866865345934,4.569811320754717,0.05920692789014159
1768,DecisionTreeRegressor,CHAM830107,1.0,5.672675319725154,32.17924528301888,0.9099772214873434,4.20377358490566,-0.21844868813081164
1743,DecisionTreeRegressor,BLAS910101,1.0,5.064676040599874,25.650943396226417,1.1791865611722216,3.7924528301886786,0.2679710995043063
1742,DecisionTreeRegressor,BLAM930101,1.0,6.292073480121262,39.59018867924529,0.998128677514902,5.39622641509434,0.010504810465400527
1741,DecisionTreeRegressor,BIOV880102,1.0,5.416153338037253,29.334716981132072,1.2127796993299527,4.249056603773586,0.3078801262784686
1709,DecisionTreeRegressor,AURR980108,1.0,5.3854976469830875,29.003584905660368,1.1611482856657838,4.4245283018867925,0.24849311621340153
1717,DecisionTreeRegressor,AURR980116,1.0,5.8753081011142605,34.51924528301886,1.0430735763740537,4.826415094339623,0.10327749307390899
1716,DecisionTreeRegressor,AURR980115,1.0,6.264093543724288,39.23886792452831,1.057933485908707,4.924528301886792,0.09866848872313394
1715,DecisionTreeRegressor,AURR980114,1.0,5.983830413296682,35.80622641509434,0.9793413328068798,4.839622641509434,0.04616489939438018
1714,DecisionTreeRegressor,AURR980113,1.0,4.181360255336253,17.483773584905656,1.24126324031612,3.1811320754716985,0.34430485049175175
1713,DecisionTreeRegressor,AURR980112,1.0,5.324312339334767,28.348301886792463,1.0426650500838703,4.343396226415095,0.06311963718906244
1712,DecisionTreeRegressor,AURR980111,1.0,5.87656041100157,34.533962264150944,0.8959511317008456,4.7433962264150935,-0.2424913769814092
1711,DecisionTreeRegressor,AURR980110,1.0,5.1007213696266565,26.017358490566036,1.0644292427748734,3.913207547169812,0.10449902598609517
1710,DecisionTreeRegressor,AURR980109,1.0,5.064657413584963,25.65075471698113,1.1176817596164799,4.024528301886792,0.19035483389532337
1708,DecisionTreeRegressor,AURR980107,1.0,5.712151892700598,32.628679245283024,0.9801727810668034,4.6716981132075475,-0.04236262484651743
1719,DecisionTreeRegressor,AURR980118,1.0,5.250103323331873,27.563584905660374,1.069237554402691,4.247169811320755,0.13403770004617233
1707,DecisionTreeRegressor,AURR980106,1.0,4.972300632997331,24.723773584905658,1.253281753179582,3.852830188679245,0.403661073909532
1706,DecisionTreeRegressor,AURR980105,1.0,5.883218859684161,34.612264150943396,0.9593345591578798,4.224528301886793,-0.10710087425937664
1705,DecisionTreeRegressor,AURR980104,1.0,5.423342282157191,29.412641509433964,1.124336098079707,4.216981132075472,0.2550983643544661
1704,DecisionTreeRegressor,AURR980103,1.0,4.990538217278092,24.905471698113196,1.073538466088594,3.9792452830188676,0.12410316491955875
1703,DecisionTreeRegressor,AURR980102,1.0,6.028125901703816,36.33830188679244,0.9939074517977337,4.862264150943396,-0.027680898429381706
1702,DecisionTreeRegressor,AURR980101,1.0,6.177729325783181,38.16433962264151,0.95065718479828,4.832075471698114,-0.12187172433933413
1701,DecisionTreeRegressor,ARGP820103,1.0,5.542579605133812,30.720188679245286,0.9974687102470718,4.401886792452831,-0.002152979293125634
1700,DecisionTreeRegressor,ARGP820102,1.0,5.15861616663975,26.61132075471699,1.1615063891053106,4.128301886792453,0.3271028641898548
1718,DecisionTreeRegressor,AURR980117,1.0,4.854602950944677,23.567169811320763,1.2098772390834782,3.513207547169811,0.35673133517691824
1720,DecisionTreeRegressor,AURR980119,1.0,5.0337914740058105,25.33905660377359,1.1981284412859836,4.126415094339623,0.2923229713143861
1740,DecisionTreeRegressor,BIOV880101,1.0,5.503549455012973,30.289056603773588,1.071434857742507,4.611320754716981,0.1782666815543118
1731,DecisionTreeRegressor,BAEK050101,1.0,4.901886429328788,24.028490566037735,1.1569290616943373,3.760377358490566,0.2385895233909131
1739,DecisionTreeRegressor,BIGC670101,1.0,4.189699858660568,17.55358490566038,1.42838331881842,3.354716981132074,0.5006597506320922
1738,DecisionTreeRegressor,BHAR880101,1.0,5.1520466715335935,26.54358490566038,1.026279310093885,4.266037735849057,0.03288119121313138
1737,DecisionTreeRegressor,BEGF750103,1.0,5.222195013087599,27.27132075471698,1.1550710796803778,3.9698113207547174,0.24143480471260992
1736,DecisionTreeRegressor,BEGF750102,1.0,6.398968077184804,40.94679245283019,1.0300650127746551,4.6301886792452835,0.03953214127629734
1735,DecisionTreeRegressor,BEGF750101,1.0,5.619138455415748,31.574716981132084,1.1277217732426108,4.683018867924529,0.19903289239342048
1734,DecisionTreeRegressor,BASU050103,1.0,5.527222510379448,30.550188679245284,1.1125040479156887,4.2566037735849065,0.18139055336664012
1733,DecisionTreeRegressor,BASU050102,1.0,4.1663974755810695,17.35886792452831,1.3983302457425943,3.4566037735849067,0.4789486118430826
1732,DecisionTreeRegressor,BASU050101,1.0,5.746056892454229,33.017169811320755,1.0511845299058953,4.850943396226414,0.11164566625446248
1730,DecisionTreeRegressor,AVBF000109,1.0,6.258533796586775,39.169245283018874,1.0464157851567932,5.220754716981132,0.08238335314932077
1721,DecisionTreeRegressor,AURR980120,1.0,4.2416621875401095,17.991698113207544,1.3664724174342742,3.3283018867924516,0.4567816056696975
1729,DecisionTreeRegressor,AVBF000108,1.0,5.12220471399528,26.236981132075467,1.2647879940831583,3.9396226415094335,0.3693472098020546
1728,DecisionTreeRegressor,AVBF000107,1.0,5.473038547589102,29.95415094339623,1.021238448063782,4.345283018867924,0.034393333139754345
1727,DecisionTreeRegressor,AVBF000106,1.0,5.646271102107175,31.880377358490573,1.1363459366331492,4.237735849056604,0.25842853697817203
1726,DecisionTreeRegressor,AVBF000105,1.0,4.618706835272041,21.33245283018868,1.4087542164210975,3.728301886792453,0.48952111101969187
1725,DecisionTreeRegressor,AVBF000104,1.0,6.900123050584502,47.61169811320757,0.8001534628871125,5.509433962264151,-0.5910154830925816
1724,DecisionTreeRegressor,AVBF000103,1.0,5.1613037697633715,26.639056603773593,1.0279730723996896,4.20188679245283,0.03599644763418375
1723,DecisionTreeRegressor,AVBF000102,1.0,5.7833038804462715,33.446603773584904,1.1182017925266503,4.243396226415094,0.20733841444951295
1722,DecisionTreeRegressor,AVBF000101,1.0,5.212394517280286,27.169056603773587,1.1512885117476992,4.283018867924528,0.23574017754298104
1787,DecisionTreeRegressor,CHOP780212,1.0,5.928075191130602,35.14207547169812,1.0082236675082903,4.790566037735848,-0.00010380792243380732
1788,DecisionTreeRegressor,CHOP780213,1.0,5.281169824667745,27.890754716981142,0.8900306424520839,4.186792452830189,-0.26380741291577925
1789,DecisionTreeRegressor,CHOP780214,1.0,5.606111893820684,31.42849056603774,0.9843624039187012,4.19811320754717,-0.04696104356603659
1846,DecisionTreeRegressor,FINA910104,1.0,6.564800360527722,43.09660377358491,0.8262759094650044,5.132075471698113,-0.48440615328761694
1854,DecisionTreeRegressor,FUKS010107,1.0,5.795915933606522,33.59264150943396,0.9793384732249226,4.3641509433962264,-0.059241782485744965
1853,DecisionTreeRegressor,FUKS010106,1.0,5.5097340962446415,30.357169811320755,1.0849357948816756,4.160377358490567,0.13459000659219367
1852,DecisionTreeRegressor,FUKS010105,1.0,5.44261660157117,29.622075471698114,1.1087355118861668,4.337735849056603,0.18301818057173092
1851,DecisionTreeRegressor,FUKS010104,1.0,5.247119605168478,27.5322641509434,1.032133881604949,4.122641509433962,0.050194324555161374
1850,DecisionTreeRegressor,FUKS010103,1.0,5.247371309558468,27.53490566037735,1.1766963628758549,3.933962264150943,0.26393867432507967
1849,DecisionTreeRegressor,FUKS010102,1.0,5.658154909608969,32.01471698113208,0.816445729083101,4.339622641509434,-0.5290338859306181
1848,DecisionTreeRegressor,FUKS010101,1.0,5.791079672529546,33.53660377358491,1.1221366300096551,4.513207547169811,0.1933506474223997
1847,DecisionTreeRegressor,FODM020101,1.0,6.1948091477751355,38.3756603773585,0.971159124364262,5.0509433962264145,-0.08052937583984399
1845,DecisionTreeRegressor,FINA910103,1.0,4.974614804467799,24.7467924528302,1.241828829328132,3.9094339622641514,0.3526648361051633
1856,DecisionTreeRegressor,FUKS010109,1.0,5.213444159094831,27.180000000000007,1.1162582455370527,4.339622641509434,0.19440420236581246
1844,DecisionTreeRegressor,FINA910102,1.0,4.145194990520224,17.18264150943396,1.4402117807025498,3.150943396226415,0.5102336514059156
1698,DecisionTreeRegressor,ANDN920101,1.0,5.139653464568313,26.416037735849063,1.0094293808611254,3.975471698113208,-5.1225337022398065e-05
1842,DecisionTreeRegressor,FINA770101,1.0,5.501131958987049,30.262452830188682,1.180335960990344,4.432075471698114,0.26913363968683535
1841,DecisionTreeRegressor,FAUJ880113,1.0,5.553343375076805,30.83962264150944,0.9854910221653832,4.577358490566037,-0.04864853994534424
1838,DecisionTreeRegressor,FAUJ880110,1.0,7.271461403555424,52.874150943396224,0.9021975633730892,5.2320754716981135,-0.1660130749812454
1837,DecisionTreeRegressor,FAUJ880109,1.0,4.857497608735173,23.595283018867924,1.2686435490493837,3.922641509433962,0.36781752845146254
1836,DecisionTreeRegressor,FAUJ880108,1.0,5.7731649865792125,33.32943396226416,0.9012923100693034,4.475471698113209,-0.24165794659456208
1835,DecisionTreeRegressor,FAUJ880107,1.0,5.895057091598652,34.75169811320755,1.0502094606597814,4.554716981132076,0.09627753424486385
1855,DecisionTreeRegressor,FUKS010108,1.0,6.267225319672747,39.278113207547165,0.7348138651262034,4.883018867924528,-0.8252191616766464
1857,DecisionTreeRegressor,FUKS010110,1.0,4.696887769255418,22.060754716981133,1.3475961600821875,3.4943396226415104,0.4432179553225387
1833,DecisionTreeRegressor,FAUJ880105,1.0,5.846737519560931,34.18433962264151,1.029029343033819,4.20188679245283,0.061827005793632206
1868,DecisionTreeRegressor,GEIM800108,1.0,6.1136562262553,37.37679245283019,1.020467189179245,4.964150943396228,0.03856110724444939
1876,DecisionTreeRegressor,GEOR030105,1.0,5.739978962554309,32.947358490566046,0.870391880071979,4.469811320754718,-0.33720827798425
1875,DecisionTreeRegressor,GEOR030104,1.0,7.2017817501892205,51.86566037735851,0.819257849906805,5.7320754716981135,-0.5158222616727468
1874,DecisionTreeRegressor,GEOR030103,1.0,6.270430757674663,39.31830188679245,0.9413276971946493,4.926415094339622,-0.11700017475769786
1873,DecisionTreeRegressor,GEOR030102,1.0,6.013883308880392,36.16679245283018,1.109803465400529,4.633962264150942,0.17488619898585078
1872,DecisionTreeRegressor,GEOR030101,1.0,5.527205442174192,30.550000000000004,1.014583701743164,4.269811320754717,0.0327079382500044
1871,DecisionTreeRegressor,GEIM800111,1.0,5.749306767070861,33.0545283018868,1.0691166372057677,4.560377358490566,0.13436108540514435
1870,DecisionTreeRegressor,GEIM800110,1.0,5.214385037639119,27.18981132075472,1.0031572181690842,4.011320754716983,-0.011390941987857062
1869,DecisionTreeRegressor,GEIM800109,1.0,5.657471266570911,32.00698113207547,1.000812151698098,4.624528301886793,0.07842694742027001
1867,DecisionTreeRegressor,GEIM800107,1.0,6.236457025139762,38.89339622641509,0.78851535593332,5.232075471698114,-0.6103594803604704
1858,DecisionTreeRegressor,FUKS010111,1.0,5.892143794118235,34.717358490566035,0.9314953051090383,4.633962264150944,-0.15519183973762707
1866,DecisionTreeRegressor,GEIM800106,1.0,5.51382482048019,30.402264150943402,1.0268710654804905,4.532075471698113,0.05512714352524872
1865,DecisionTreeRegressor,GEIM800105,1.0,5.338221030791522,28.4966037735849,1.1096342749739716,4.286792452830188,0.1939160242412611
1864,DecisionTreeRegressor,GEIM800104,1.0,5.8267761888300615,33.95132075471698,1.1268459528642154,4.59622641509434,0.20704773069138427
1863,DecisionTreeRegressor,GEIM800103,1.0,6.455288894928029,41.670754716981136,1.046606619732133,4.949056603773586,0.07771406949652271
1862,DecisionTreeRegressor,GEIM800102,1.0,5.59871953015674,31.345660377358502,0.8859336478879432,4.332075471698114,-0.2623011601871146
1861,DecisionTreeRegressor,GEIM800101,1.0,5.35767832004984,28.704716981132076,1.0518567935743737,4.073584905660378,0.23278791386593556
1860,DecisionTreeRegressor,GARJ730101,1.0,6.018791328547933,36.22584905660379,0.8556899853130333,4.99433962264151,-0.3851985930937276
1859,DecisionTreeRegressor,FUKS010112,1.0,5.075338077780986,25.759056603773587,1.1915432944111972,3.8849056603773593,0.28919115522720706
1834,DecisionTreeRegressor,FAUJ880106,1.0,5.016049712371393,25.160754716981135,1.050623205801811,3.8679245283018866,0.07662459623200424
1832,DecisionTreeRegressor,FAUJ880104,1.0,6.1336990593722,37.62226415094341,1.0441375881132682,4.675471698113209,0.10797019230207772
1790,DecisionTreeRegressor,CHOP780215,1.0,5.433352625655451,29.52132075471698,1.2670125476575869,4.179245283018868,0.5371309665744125
1800,DecisionTreeRegressor,CORJ870103,1.0,4.948927842720364,24.491886792452835,1.2155979596354962,4.035849056603774,0.3153241398172659
1808,DecisionTreeRegressor,CRAJ730101,1.0,5.033847697488417,25.33962264150944,1.2360763562892214,4.052830188679246,0.3631500104590982
1807,DecisionTreeRegressor,COWR900101,1.0,5.668882289754686,32.136226415094335,1.0501994384283093,4.3283018867924525,0.07837006962338255
1806,DecisionTreeRegressor,COSI940101,1.0,5.481134023966139,30.042830188679243,1.2305483044434982,4.2320754716981135,0.32811349717962324
1805,DecisionTreeRegressor,CORJ870108,1.0,4.7103859554240985,22.187735849056597,1.1981531259425975,3.632075471698114,0.2900199694022737
1804,DecisionTreeRegressor,CORJ870107,1.0,5.091557940763411,25.923962264150944,1.253480269254208,3.964150943396226,0.3789467720481363
1803,DecisionTreeRegressor,CORJ870106,1.0,5.618685134576365,31.569622641509426,1.1602763449161593,4.5,0.25248743072920965
1802,DecisionTreeRegressor,CORJ870105,1.0,6.2588201914321875,39.17283018867925,0.9784369015898151,5.041509433962263,-0.02841131405859043
1801,DecisionTreeRegressor,CORJ870104,1.0,5.688203616024878,32.3556603773585,1.1058540567902677,4.824528301886792,0.17734364812572878
1799,DecisionTreeRegressor,CORJ870102,1.0,5.244691835830794,27.50679245283019,1.0998963179065442,4.233962264150944,0.20160708728677357
1810,DecisionTreeRegressor,CRAJ730103,1.0,5.264423134911957,27.714150943396234,1.1256543677795081,4.288679245283019,0.2142811236647454
1798,DecisionTreeRegressor,CORJ870101,1.0,5.000075471128524,25.000754716981128,1.2423115648049168,4.21132075471698,0.3412318317233908
1797,DecisionTreeRegressor,COHE430101,1.0,5.161760705893451,26.643773584905663,1.0572219534485523,4.230188679245281,0.10338337253357666
1796,DecisionTreeRegressor,CIDH920105,1.0,5.666668516462887,32.1111320754717,1.0952735816613948,4.4547169811320755,0.16158632042219678
1795,DecisionTreeRegressor,CIDH920104,1.0,5.376942387078577,28.911509433962266,1.1155925871309902,4.103773584905661,0.24769567362243605
1794,DecisionTreeRegressor,CIDH920103,1.0,3.579237823367765,12.810943396226417,1.5589815104602947,2.762264150943397,0.6050814547249614
1793,DecisionTreeRegressor,CIDH920102,1.0,4.4498886990533,19.80150943396227,1.3395005960777597,3.328301886792453,0.4393948090129942
1792,DecisionTreeRegressor,CIDH920101,1.0,5.502006495061426,30.272075471698116,1.2126326520826252,4.407547169811322,0.32352426693654646
1791,DecisionTreeRegressor,CHOP780216,1.0,4.551217958487638,20.71358490566038,1.022118413633888,3.486792452830189,0.05511880469283126
1809,DecisionTreeRegressor,CRAJ730102,1.0,5.130375689652867,26.32075471698113,1.2074116304420446,4.139622641509435,0.33201931463750267
1811,DecisionTreeRegressor,DAWD720101,1.0,4.821355794598985,23.24547169811321,0.9143768010921602,3.8018867924528315,-0.17903015082319373
