,Index,Descriptor,R2,RMSE,MSE,RPD,MAE,Explained Var
3031,ISOY800103,_dipeptide_composition,0.7184600372717609,2.966966070554009,8.802887663818696,1.8846468181790252,2.2986088305289605,0.7184917183833084
7975,VINM940101,_conjoint_triad,0.7184259955940504,3.3942430043990424,11.520885572911837,1.8845328899083187,2.912458187290936,0.718974815922485
49,ARGP820103,_moran_autocorrelation,0.7182621303431125,3.0354108431166646,9.213718986510221,1.8839847662730003,2.514214482904534,0.7225565675391021
520,BASU050101,_conjoint_triad,0.7181953270380586,3.233295989831758,10.454202957862126,1.8837614487045704,2.646414944911046,0.7238231966241252
6031,QIAN880102,_dipeptide_composition,0.7180108894345496,3.3561868648000437,11.263990271456347,1.8831453020808906,2.80637136359078,0.7219210559351534
3406,KARP850103,_dipeptide_composition,0.7174461391584321,3.064419029046986,9.390663985585272,1.8812624065951196,2.18298511699136,0.723231849943753
4966,NAKH900109,_dipeptide_composition,0.7171573821646522,2.994373069285094,8.966270078059836,1.8803018611180555,2.251655412504715,0.7179521971844434
7741,TANS770104,_dipeptide_composition,0.7169100673562308,3.1561965975059976,9.961576962108435,1.8794803410812155,2.4654054401102887,0.7170142237817627
7846,TSAJ990101,_dipeptide_composition,0.7167846071163825,3.050292120808645,9.304282022267301,1.8790640039398039,2.518357637689462,0.7167956019620805
5116,NAKH920106,_dipeptide_composition,0.7166821410000482,3.247670567249933,10.547364113381501,1.878724177492877,2.5851053425330948,0.7264705552082242
7175,RICJ880114,_geary_autocorrelation,0.716541172700119,2.9483950508624837,8.693033375950387,1.878256960628722,2.469693104231799,0.7180532553642471
2374,FUKS010109,_moran_autocorrelation,0.7164455461571544,3.141085005433943,9.866415011361955,1.8779402201170026,2.6613725902111334,0.7181797320789375
1910,FASG760104,_geary_autocorrelation,0.7159342616838994,3.048615514680768,9.294056556352285,1.876249424677646,2.544567606424431,0.733644536868076
460,AVBF000107,_conjoint_triad,0.7158653066280458,2.842927566191149,8.082237146609529,1.8760217426358496,2.3222363823580072,0.7190477830283003
7010,RICJ880103,_geary_autocorrelation,0.7156439627315836,3.326213637664587,11.063697163385884,1.8752914490132757,2.7196694423233803,0.7158032312623461
6025,QIAN880101,_conjoint_triad,0.7155228698926628,2.839225028547371,8.06119876272982,1.8748922806582196,2.3582133581710245,0.7158483443674448
3439,KARS160102,_moran_autocorrelation,0.715449557282791,2.9033926450824317,8.429688851518758,1.8746507380697774,2.4614612303718095,0.7416713970877428
5630,PALJ810116,_geary_autocorrelation,0.7153212112085947,3.11292267858214,9.690287602831004,1.8742281017563103,2.564775131462053,0.7197294343995705
2236,FODM020101,_dipeptide_composition,0.715305661239569,3.1097799305759093,9.670731216612708,1.874176916005603,2.4729068070258604,0.7364789303604988
85,AURR980102,_conjoint_triad,0.7150322006976677,2.7946548873579555,7.810095939433706,1.8732774521893845,2.336560846046933,0.7340539517752341
2581,GEIM800110,_dipeptide_composition,0.7148892108198477,2.9510300962965186,8.708578629247839,1.8728076465609849,2.362260708023476,0.7153906268530681
2149,FAUJ880113,_moran_autocorrelation,0.7145743855663518,3.509447817919805,12.31622398670208,1.8717745055488186,2.7237841126670226,0.7161650941891344
6106,QIAN880107,_dipeptide_composition,0.7143726952258942,3.249254933650341,10.557657623851084,1.8711135296915269,2.5855913810493334,0.7154886272761094
7865,TSAJ990102,_geary_autocorrelation,0.7142387026654434,2.912667393267857,8.483631343805772,1.8706747986739454,2.3902097364702684,0.7143419349863765
5956,PTIO830101,_dipeptide_composition,0.7142332633073087,3.2914918395004413,10.833918529497998,1.8706569951347345,2.534937971742515,0.714855829799673
6115,QIAN880107,_conjoint_triad,0.7142183276128504,3.2400957956813263,10.498220765191808,1.8706081117928808,2.7096145000131022,0.7246649364275426
4396,MEEJ800102,_dipeptide_composition,0.7141754009990708,2.8725106818042176,8.25131761707933,1.8704676377270026,2.1824053690408376,0.7326135071240449
6460,QIAN880130,_conjoint_triad,0.7141079813246436,2.8299757300986275,8.00876263294726,1.870247075860167,2.2897965573228856,0.7164758076304418
511,BASU050101,_dipeptide_composition,0.713998781759804,3.575251856793041,12.782425839502087,1.8698899975471044,2.733847543538047,0.7143083881086136
1165,CHOP780101,_conjoint_triad,0.7138876597611371,3.2944945810348587,10.853694544468048,1.8695268428281575,2.5696129278512774,0.7178310799715555
8374,ZHOH040101,_moran_autocorrelation,0.713846328464766,3.03198629028346,9.192940864466856,1.8693918231410607,2.4262611701928156,0.7266928960302296
8311,YUTK870102,_dipeptide_composition,0.7135238543437618,3.062894007851637,9.381319703333464,1.8683393790983578,2.423879443273545,0.715003738574991
